CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,Product_Diversity,Tenure,Avg_Basket_Size
16947,236,1,406.48,406.48,21,0,14.857142857142858
16948,139,3,435.02,145.00666666666666,15,187,84.94736842105263
16949,4,6,1286.27,214.37833333333333,57,312,13.183333333333334
16950,57,3,1178.56,392.8533333333333,39,310,15.333333333333334
16951,135,3,1277.75,425.9166666666667,73,169,15.325581395348838
16952,109,2,167.61,83.805,16,0,5.75
16953,30,1,20.8,20.8,1,0,10.0
16954,1,9,2085.08,231.67555555555555,40,358,19.51851851851852
16955,185,4,518.67,129.6675,18,188,10.64
16956,18,1,308.74,308.74,16,0,7.125
16957,239,2,416.64,208.32,15,42,10.75
16959,87,1,117.35000000000001,117.35000000000001,7,0,7.0
16960,39,3,507.05,169.01666666666668,92,213,3.00990099009901
16961,116,1,234.17000000000002,234.17000000000002,14,0,8.928571428571429
16963,187,1,110.55000000000001,110.55000000000001,7,0,5.0
16965,227,1,201.19,201.19,26,0,11.192307692307692
16966,8,7,2154.97,307.8528571428571,8,231,70.75
16967,189,1,319.02,319.02,21,0,15.857142857142858
16968,4,2,439.43,219.715,31,103,10.516129032258064
16969,39,3,650.41,216.8033333333333,42,152,19.428571428571427
16971,38,1,357.21,357.21,40,0,1.7560975609756098
16976,267,1,251.51999999999998,251.51999999999998,2,0,44.0
16978,78,1,344.33,344.33,39,0,4.256410256410256
16979,4,6,1852.0,308.6666666666667,64,294,9.719101123595506
16980,255,2,1028.46,514.23,71,36,9.123456790123457
16982,61,1,384.06,384.06,22,0,8.272727272727273
16983,13,7,1905.87,272.26714285714286,112,356,9.335664335664335
16984,88,2,4459.52,2229.76,354,41,5.95
16985,17,10,5464.12,546.412,62,341,15.266666666666667
16986,30,2,1873.2,936.6,3,0,346.6666666666667
16987,3,7,1616.8,230.97142857142856,74,202,3.1328125
16988,5,1,126.12,126.12,7,0,6.142857142857143
16989,7,6,1133.25,188.875,7,143,102.75
16990,219,1,179.0,179.0,1,0,100.0
16992,11,5,1614.31,322.86199999999997,84,274,9.24731182795699
16996,30,6,1456.96,242.82666666666668,13,323,14.702702702702704
16997,288,3,702.0,234.0,7,37,30.0
16998,150,4,295.0,73.75,1,154,19.0
16999,23,2,484.82,242.41,21,50,12.782608695652174
17001,1,11,3989.57,362.6881818181818,75,358,12.804733727810651
17002,86,3,1493.73,497.91,41,205,13.857142857142858
17004,46,2,1312.1399999999999,656.0699999999999,38,46,17.930232558139537
17006,5,4,781.78,195.445,37,70,6.181818181818182
17007,51,6,889.9300000000001,148.3216666666667,50,306,11.48076923076923
17010,18,1,195.36,195.36,11,0,10.727272727272727
17011,30,1,270.9,270.9,15,0,12.4
17014,8,3,583.4300000000001,194.4766666666667,63,58,3.375
17015,29,3,1838.61,612.87,182,156,9.242990654205608
17017,3,20,8694.26,434.713,88,369,26.48015873015873
17018,41,2,920.1,460.05,15,285,11.0
17019,11,4,1258.08,314.52,166,357,3.5964912280701755
17022,31,1,71.0,71.0,7,0,15.428571428571429
17024,45,3,95.85,31.95,2,112,23.0
17025,61,3,357.77,119.25666666666666,8,312,26.11111111111111
17026,185,2,154.83,77.415,4,184,24.25
17027,79,6,877.5600000000001,146.26000000000002,110,238,2.810810810810811
17029,111,2,716.0,358.0,1,126,200.0
17030,64,1,146.87,146.87,11,0,13.272727272727273
17031,12,2,380.35,190.175,19,143,10.681818181818182
17033,86,3,1030.14,343.38000000000005,24,273,26.785714285714285
17034,16,3,745.52,248.50666666666666,28,271,13.666666666666666
17035,246,2,433.53000000000003,216.76500000000001,27,65,8.178571428571429
17037,88,1,1267.32,1267.32,75,0,8.746666666666666
17038,30,1,112.4,112.4,22,0,1.2727272727272727
17040,138,1,449.73,449.73,15,0,12.066666666666666
17041,27,3,1071.49,357.16333333333336,59,333,13.434782608695652
17042,3,5,1036.58,207.31599999999997,74,244,10.206185567010309
17043,32,4,1735.18,433.795,100,234,9.784313725490197
17044,25,1,948.48,948.48,6,0,84.0
17045,113,3,339.44,113.14666666666666,20,134,4.818181818181818
17046,157,1,642.02,642.02,22,0,23.181818181818183
17047,85,3,1100.9,366.9666666666667,59,119,8.2
17048,118,3,925.35,308.45,41,213,11.279069767441861
17049,3,9,5655.03,628.3366666666666,201,273,8.43217665615142
17050,96,6,3185.64,530.9399999999999,169,203,5.178571428571429
17051,194,1,240.89,240.89,40,0,4.261904761904762
17052,28,1,399.09,399.09,72,0,3.0240963855421685
17053,131,1,498.48,498.48,13,0,9.384615384615385
17054,28,5,1356.33,271.26599999999996,64,216,9.686746987951807
17058,82,3,1179.89,393.2966666666667,51,158,9.548387096774194
17059,30,5,3080.39,616.078,292,339,3.5992217898832686
17060,266,1,234.24,234.24,5,0,43.2
17061,74,11,5232.2300000000005,475.65727272727275,57,158,15.414141414141413
17062,314,4,533.33,133.3325,52,55,6.057971014492754
17063,21,7,1461.14,208.73428571428573,66,268,9.871794871794872
17064,59,3,855.45,285.15000000000003,53,268,5.180327868852459
17068,12,21,4552.14,216.76857142857145,116,355,7.3108108108108105
17069,28,9,2709.7000000000003,301.0777777777778,111,345,10.531468531468532
17070,114,1,304.24,304.24,62,0,2.1129032258064515
17071,28,9,2429.03,269.89222222222224,102,281,8.55
17073,18,4,1446.09,361.5225,142,91,4.362068965517241
17075,18,4,834.12,208.53,62,299,3.792207792207792
17076,36,3,841.0799999999999,280.35999999999996,17,328,11.8
17078,36,2,378.2,189.1,28,0,28.142857142857142
17079,78,1,118.80000000000001,118.80000000000001,2,0,12.0
17080,22,2,287.62,143.81,8,247,20.75
17081,25,2,288.91,144.455,55,20,1.2222222222222223
17082,33,2,2003.8500000000001,1001.9250000000001,75,285,12.950617283950617
17083,109,3,1405.78,468.5933333333333,24,194,14.846153846153847
17084,35,2,2747.9900000000002,1373.9950000000001,146,0,11.422818791946309
17085,123,5,1562.4,312.48,115,239,4.220430107526882
17086,7,6,2050.08,341.68,76,56,19.364583333333332
17088,28,4,1991.01,497.7525,96,225,7.547826086956522
17090,4,7,1974.65,282.09285714285716,45,349,14.80327868852459
17091,3,9,3827.76,425.3066666666667,119,365,8.953846153846154
17092,50,4,1774.03,443.5075,99,227,9.112903225806452
17094,322,1,302.0,302.0,14,0,10.857142857142858
17095,23,3,1324.16,441.3866666666667,69,312,8.35135135135135
17096,15,4,1022.13,255.5325,46,246,7.0625
17097,2,8,954.42,119.3025,153,363,2.175355450236967
17100,18,2,971.74,485.87,65,0,12.307692307692308
17101,10,4,1621.73,405.4325,28,167,19.404761904761905
17102,262,1,25.5,25.5,1,0,2.0
17105,159,2,665.78,332.89,80,147,7.7
17107,33,6,10797.48,1799.58,269,244,11.600961538461538
17109,29,6,881.29,146.88166666666666,107,203,5.068965517241379
17110,165,1,163.29999999999998,163.29999999999998,12,0,4.166666666666667
17111,47,1,231.61,231.61,29,0,9.724137931034482
17114,6,8,801.12,100.14,85,329,1.7479674796747968
17115,8,3,837.5,279.1666666666667,33,224,9.538461538461538
17117,288,1,116.2,116.2,9,0,7.555555555555555
17118,318,1,157.02,157.02,10,0,15.4
17119,3,2,606.91,303.455,35,56,9.542857142857143
17120,233,1,307.46,307.46,18,0,6.666666666666667
17122,119,1,138.32,138.32,7,0,11.428571428571429
17123,162,1,345.3,345.3,9,0,27.333333333333332
17124,185,1,294.24,294.24,31,0,4.161290322580645
17125,50,1,230.5,230.5,34,0,8.028571428571428
17126,152,5,989.45,197.89000000000001,187,210,3.1451612903225805
17128,335,1,157.09,157.09,14,0,5.428571428571429
17131,5,5,2463.17,492.634,78,70,7.335820895522388
17133,16,7,4892.240000000001,698.8914285714287,13,250,101.11111111111111
17134,107,2,413.2,206.6,21,157,4.260869565217392
17135,16,7,1139.73,162.81857142857143,34,355,23.53846153846154
17138,276,1,380.5,380.5,24,0,5.25
17139,16,12,10650.77,887.5641666666667,309,273,10.851153039832285
17140,247,1,454.12,454.12,16,0,16.444444444444443
17142,239,1,579.0,579.0,15,0,5.4
17144,1,2,984.57,492.285,42,83,10.0625
17146,106,3,749.78,249.92666666666665,33,253,6.057142857142857
17147,23,4,1714.59,428.6475,68,289,10.88888888888889
17148,52,1,124.88,124.88,9,0,9.11111111111111
17152,195,3,1689.5,563.1666666666666,9,68,36.92857142857143
17153,24,1,213.78,213.78,14,0,7.428571428571429
17154,75,1,329.34,329.34,23,0,21.304347826086957
17155,18,2,251.7,125.85,19,160,12.1
17157,8,2,319.0,159.5,11,168,13.23076923076923
17158,32,3,1266.97,422.3233333333333,53,328,11.611940298507463
17159,22,3,1538.88,512.96,96,150,11.0
17160,31,6,3518.03,586.3383333333334,111,210,12.471615720524017
17162,29,10,1715.46,171.546,81,276,9.625
17163,22,2,293.1,146.55,3,56,13.2
17164,33,7,2467.35,352.4785714285714,92,240,10.42361111111111
17165,284,1,158.68,158.68,10,0,10.0
17166,39,2,206.34,103.17,11,165,6.5
17169,58,2,835.78,417.89,51,125,9.74074074074074
17171,289,1,224.91,224.91,16,0,11.5625
17172,79,1,317.76,317.76,15,0,32.0
17173,5,8,3766.6,470.825,36,125,13.046511627906977
17174,218,1,59.9,59.9,4,0,10.25
17175,44,4,1443.69,360.9225,42,252,13.746031746031745
17176,202,1,306.13,306.13,15,0,11.333333333333334
17179,178,3,711.79,237.26333333333332,56,183,3.625
17180,56,4,783.97,195.9925,91,259,5.36
17181,57,2,239.92000000000002,119.96000000000001,23,316,10.478260869565217
17183,8,6,3347.31,557.885,42,97,17.753424657534246
17186,47,2,144.0,72.0,1,13,100.0
17187,227,1,203.95,203.95,10,0,14.4
17188,11,7,2474.23,353.4614285714286,71,351,15.80952380952381
17189,106,2,383.75,191.875,52,253,3.7666666666666666
17190,59,2,444.74,222.37,19,148,8.473684210526315
17191,28,7,2093.68,299.09714285714284,163,340,4.940677966101695
17193,36,7,1699.3,242.75714285714284,17,141,39.1875
17194,274,2,262.62,131.31,26,86,4.103448275862069
17197,30,1,1013.01,1013.01,29,0,6.586206896551724
17198,24,3,692.22,230.74,89,347,3.71875
17201,54,1,289.78000000000003,289.78000000000003,38,0,6.078947368421052
17203,36,6,3560.08,593.3466666666667,116,24,19.22972972972973
17204,175,4,1564.56,391.14,44,88,11.333333333333334
17205,54,1,384.08,384.08,13,0,68.0
17206,53,1,204.24,204.24,7,0,10.857142857142858
17211,27,8,2317.2200000000003,289.65250000000003,150,342,6.270142180094787
17212,253,1,226.85,226.85,4,0,36.75
17213,40,7,2781.23,397.31857142857143,85,326,7.490445859872612
17214,60,6,1059.1200000000001,176.52,79,298,2.6930693069306932
17217,234,1,113.5,113.5,9,0,2.6666666666666665
17218,4,10,1951.97,195.197,146,363,3.5239852398523985
17219,32,1,114.23,114.23,24,0,3.56
17220,24,14,3187.55,227.68214285714288,303,339,4.062098501070664
17221,7,2,334.48,167.24,59,28,4.629032258064516
17222,65,1,328.65,328.65,27,0,4.518518518518518
17223,310,2,416.89,208.445,43,58,2.2916666666666665
17226,309,1,393.49,393.49,21,0,19.333333333333332
17227,19,6,939.32,156.55333333333334,28,349,15.76595744680851
17228,16,8,1906.09,238.26125,140,356,7.365384615384615
17229,96,2,318.76,159.38,39,46,3.9361702127659575
17230,264,8,3638.41,454.80125,51,95,23.92753623188406
17231,12,10,3124.72,312.472,292,349,3.2467043314500943
17232,3,2,417.77,208.885,30,11,5.771428571428571
17233,35,1,190.88,190.88,25,0,5.24
17234,183,1,149.89,149.89,14,0,3.9285714285714284
17235,25,2,550.0600000000001,275.03000000000003,24,347,7.724137931034483
17236,13,6,916.13,152.68833333333333,88,350,4.514285714285714
17237,11,2,314.69,157.345,18,11,5.526315789473684
17238,3,17,3719.1,218.7705882352941,297,368,3.255855855855856
17239,313,1,382.5,382.5,15,0,10.0
17242,108,2,1135.04,567.52,30,72,15.275
17243,1,26,8540.05,328.4634615384615,180,368,8.578811369509044
17244,53,1,954.9,954.9,31,0,19.870967741935484
17245,205,1,171.45000000000002,171.45000000000002,9,0,8.333333333333334
17247,15,1,280.09000000000003,280.09000000000003,53,0,1.9444444444444444
17248,120,1,318.65,318.65,68,0,3.0869565217391304
17250,4,2,381.97,190.985,55,257,2.982142857142857
17251,363,1,269.83,269.83,37,0,2.918918918918919
17252,117,2,348.90999999999997,174.45499999999998,86,69,2.2325581395348837
17253,18,1,178.26,178.26,18,0,2.388888888888889
17254,5,2,271.19,135.595,100,10,2.2612612612612613
17255,41,2,291.48,145.74,69,258,3.0675675675675675
17256,107,2,240.0,120.0,12,204,8.8125
17259,148,2,581.23,290.615,104,220,3.3448275862068964
17262,52,5,1253.3600000000001,250.67200000000003,9,313,30.583333333333332
17263,208,1,63.440000000000005,63.440000000000005,23,0,1.565217391304348
17265,139,2,550.01,275.005,106,41,3.1885245901639343
17266,2,3,296.58,98.86,60,145,2.095890410958904
17267,127,2,317.2,158.6,37,0,4.27027027027027
17268,108,4,763.64,190.91,3,137,140.66666666666666
17272,42,4,2148.63,537.1575,70,220,15.596491228070175
17274,35,1,107.82,107.82,24,0,3.08
17277,228,2,1065.3500000000001,532.6750000000001,67,95,6.231884057971015
17278,241,1,246.04000000000002,246.04000000000002,15,0,11.933333333333334
17279,58,1,187.82999999999998,187.82999999999998,8,0,5.333333333333333
17282,130,3,1685.46,561.82,79,169,20.96629213483146
17284,60,6,1647.48,274.58,229,276,4.680412371134021
17286,22,1,151.37,151.37,44,0,2.659090909090909
17287,26,7,1049.06,149.8657142857143,88,346,4.557377049180328
17288,9,7,1417.6299999999999,202.51857142857142,118,349,8.57857142857143
17289,32,3,931.02,310.34,86,148,4.9326923076923075
17290,4,2,513.01,256.505,92,12,4.135416666666667
17291,308,1,550.8000000000001,550.8000000000001,1,0,72.0
17293,8,9,1854.06,206.00666666666666,93,352,8.598484848484848
17295,29,3,547.0,182.33333333333334,53,35,4.3088235294117645
17297,17,1,128.18,128.18,49,0,1.3265306122448979
17298,101,2,498.42,249.21,30,23,12.9
17299,12,4,656.61,164.1525,50,161,12.145454545454545
17301,21,1,163.24,163.24,59,0,2.3220338983050848
17302,15,5,1135.63,227.12600000000003,68,290,7.2784810126582276
17303,361,1,250.04,250.04,53,0,2.7169811320754715
17306,11,19,8631.31,454.2794736842105,13,342,174.1060606060606
17309,95,1,82.75,82.75,11,0,3.4166666666666665
17311,78,2,1384.85,692.425,55,238,18.272727272727273
17312,139,3,644.3,214.76666666666665,11,20,26.571428571428573
17313,31,1,2328.84,2328.84,24,0,58.416666666666664
17314,25,8,2527.92,315.99,120,287,14.473282442748092
17315,2,38,6281.2300000000005,165.2955263157895,256,355,8.201698513800425
17317,46,3,2600.34,866.7800000000001,8,43,127.33333333333333
17320,100,3,1200.6200000000001,400.2066666666667,57,267,8.684931506849315
17321,8,2,657.16,328.58,94,59,3.676767676767677
17323,15,7,906.52,129.50285714285715,125,277,3.8974358974358974
17324,18,4,986.48,246.62,43,348,17.20408163265306
17325,280,1,96.8,96.8,6,0,10.0
17329,14,2,523.11,261.555,29,300,4.303030303030303
17330,23,2,363.9,181.95,5,44,20.0
17331,124,1,175.2,175.2,1,0,16.0
17333,86,1,494.25,494.25,28,0,13.392857142857142
17334,302,2,307.02000000000004,153.51000000000002,11,6,28.636363636363637
17337,151,4,1981.06,495.265,421,158,2.3934740882917467
17338,17,8,6493.54,811.6925,389,344,4.242718446601942
17339,94,2,243.36,121.68,9,270,16.88888888888889
17340,30,11,12353.29,1123.0263636363636,229,336,14.660933660933662
17341,157,3,682.29,227.42999999999998,147,209,2.821656050955414
17343,355,1,193.64,193.64,17,0,3.2941176470588234
17344,46,1,157.62,157.62,31,0,2.096774193548387
17345,15,4,519.6899999999999,129.92249999999999,70,181,4.108433734939759
17346,4,15,2622.88,174.85866666666666,299,369,3.347826086956522
17347,86,1,228.96,228.96,1,0,216.0
17348,15,5,1156.6,231.32,180,283,6.563380281690141
17349,179,1,98.25,98.25,8,0,12.75
17350,8,4,1281.32,320.33,66,42,11.0
17351,36,3,587.15,195.71666666666667,22,237,4.185185185185185
17353,129,2,1740.0,870.0,5,25,150.0
17354,51,1,1393.06,1393.06,15,0,62.875
17356,312,1,178.22,178.22,19,0,8.736842105263158
17357,24,2,384.39,192.195,41,0,3.4545454545454546
17358,303,2,360.81,180.405,55,52,3.2758620689655173
17359,11,1,127.86,127.86,13,0,10.733333333333333
17360,17,3,568.24,189.41333333333333,113,166,2.624
17361,49,3,488.2,162.73333333333332,26,242,5.413793103448276
17362,239,2,312.23,156.115,30,70,5.457142857142857
17364,1,11,4462.68,405.69818181818187,288,330,6.630541871921182
17365,13,8,4767.36,595.92,278,320,10.212903225806452
17367,238,1,167.55,167.55,33,0,4.515151515151516
17368,23,8,1878.87,234.85875,93,314,12.869158878504672
17370,73,4,446.18,111.545,31,96,16.363636363636363
17371,17,3,418.4,139.46666666666667,83,343,1.755813953488372
17372,41,8,1337.18,167.1475,215,321,2.9760956175298805
17373,40,4,646.92,161.73,47,272,7.157894736842105
17374,219,2,495.77,247.885,24,62,3.0357142857142856
17375,199,3,400.1,133.36666666666667,63,162,5.318840579710145
17376,71,2,203.2,101.6,23,240,3.5833333333333335
17377,24,20,4058.32,202.916,190,349,5.044554455445544
17379,11,1,389.71999999999997,389.71999999999997,71,0,7.987179487179487
17381,9,29,20275.61,699.1589655172414,40,363,235.3119266055046
17382,65,1,65.4,65.4,2,0,12.5
17383,4,1,193.39000000000001,193.39000000000001,49,0,3.020408163265306
17384,19,2,336.4,168.2,12,199,5.866666666666666
17385,15,1,256.11,256.11,42,0,4.377777777777778
17386,8,6,2686.42,447.7366666666667,23,157,67.92857142857143
17387,20,2,746.81,373.405,71,13,6.868421052631579
17388,78,4,1259.56,314.89,13,209,71.2
17389,1,34,31833.68,936.2847058823529,45,330,35.737089201877936
17391,164,2,508.8,254.4,2,0,160.0
17392,307,2,417.27,208.635,53,51,4.946428571428571
17394,219,1,203.86999999999998,203.86999999999998,4,0,60.25
17396,39,8,7330.8,916.35,24,332,74.25925925925925
17397,22,2,681.41,340.705,88,0,2.808988764044944
17398,115,3,653.38,217.79333333333332,30,140,8.157894736842104
17400,126,5,2097.84,419.56800000000004,175,226,5.281553398058253
17402,5,13,2633.85,202.60384615384615,33,364,11.88135593220339
17403,36,1,263.92,263.92,32,0,3.46875
17404,4,15,31906.82,2127.1213333333335,111,356,165.3939393939394
17405,1,3,1031.41,343.80333333333334,77,149,8.853658536585366
17406,333,3,2184.42,728.14,99,33,7.027027027027027
17408,163,1,32.65,32.65,2,0,1.5
17409,185,2,771.85,385.925,13,63,8.076923076923077
17410,16,5,1214.72,242.94400000000002,57,199,9.625
17411,12,3,778.94,259.6466666666667,39,249,7.463414634146342
17412,3,7,1258.06,179.72285714285712,48,369,11.181818181818182
17414,44,2,778.0,389.0,5,141,350.0
17415,80,1,507.84,507.84,14,0,8.142857142857142
17416,30,7,6893.42,984.7742857142857,186,251,15.992565055762082
17418,42,2,463.46000000000004,231.73000000000002,29,281,9.633333333333333
17419,11,12,4226.57,352.21416666666664,155,355,9.106796116504855
17420,50,3,598.83,199.61,28,323,8.833333333333334
17422,16,6,1979.37,329.895,93,279,19.256410256410255
17423,46,2,698.41,349.205,26,171,17.653846153846153
17425,19,2,759.1700000000001,379.58500000000004,42,41,9.465116279069768
17426,8,6,5037.26,839.5433333333334,179,274,11.416974169741698
17427,72,1,100.8,100.8,2,0,17.0
17428,1,28,17256.85,616.3160714285714,252,368,28.884146341463413
17429,128,3,524.9200000000001,174.97333333333336,36,90,16.0
17430,33,2,265.76,132.88,14,332,13.571428571428571
17431,313,1,403.3,403.3,41,0,6.790697674418604
17432,18,2,365.76,182.88,44,19,4.3125
17433,88,1,303.16,303.16,53,0,3.425925925925926
17434,2,7,2373.82,339.1171428571429,100,82,12.634328358208956
17436,2,2,216.3,108.15,7,225,10.0
17438,254,1,388.45000000000005,388.45000000000005,17,0,6.0588235294117645
17440,157,3,186.42000000000002,62.14000000000001,3,90,49.2
17442,37,6,2248.56,374.76,96,253,11.08148148148148
17443,220,1,534.24,534.24,1,0,504.0
17444,148,3,2940.04,980.0133333333333,132,25,15.696296296296296
17446,177,2,120.89999999999999,60.449999999999996,6,133,22.0
17447,40,2,541.53,270.765,33,31,12.305555555555555
17449,2,7,2519.21,359.88714285714286,178,357,4.061594202898551
17450,8,46,194390.79,4225.886739130435,124,359,208.2529761904762
17451,1,7,1721.4,245.91428571428574,83,104,12.03
17453,18,2,486.72,243.36,19,46,11.526315789473685
17454,192,4,517.53,129.3825,57,167,3.9836065573770494
17455,204,1,131.7,131.7,8,0,8.25
17456,365,1,249.86,249.86,17,0,13.058823529411764
17457,127,5,1737.7,347.54,14,212,43.473684210526315
17458,15,1,316.5,316.5,52,0,3.1481481481481484
17459,43,2,657.3,328.65,88,16,4.837837837837838
17460,94,6,622.4300000000001,103.73833333333334,18,278,8.137931034482758
17461,23,3,735.82,245.27333333333334,104,6,7.264150943396227
17462,60,2,675.69,337.845,25,223,8.407407407407407
17463,16,5,1875.8600000000001,375.172,162,296,5.221153846153846
17464,158,1,289.96000000000004,289.96000000000004,9,0,24.444444444444443
17466,10,2,763.28,381.64,41,68,7.463414634146342
17468,10,2,137.0,68.5,5,4,23.2
17469,16,5,1870.97,374.194,61,188,8.943181818181818
17470,45,5,1125.07,225.01399999999998,67,323,21.474358974358974
17472,191,3,697.54,232.51333333333332,142,108,2.6149425287356323
17475,79,1,194.37,194.37,14,0,12.714285714285714
17480,78,1,511.82,511.82,29,0,11.655172413793103
17481,4,4,1255.59,313.8975,69,90,12.939024390243903
17483,65,3,414.04,138.01333333333335,18,117,9.095238095238095
17486,261,1,396.87,396.87,24,0,7.958333333333333
17489,59,2,376.64,188.32,28,153,14.758620689655173
17490,1,7,2092.32,298.90285714285716,63,175,14.921052631578947
17491,1,10,3558.87,355.887,72,366,18.46788990825688
17492,248,1,374.57,374.57,12,0,12.916666666666666
17495,8,2,497.56,248.78,21,31,8.481481481481481
17496,359,1,271.05,271.05,10,0,7.9
17498,76,1,272.21999999999997,272.21999999999997,17,0,23.176470588235293
17499,290,1,622.88,622.88,40,0,17.775
17500,17,3,1138.0,379.3333333333333,3,12,3.4
17501,221,2,288.6,144.3,18,0,8.88888888888889
17502,9,4,689.1,172.275,25,19,13.428571428571429
17503,3,2,558.96,279.48,36,35,12.789473684210526
17504,206,9,2997.03,333.00333333333333,112,116,13.10236220472441
17505,162,2,1145.8400000000001,572.9200000000001,48,44,10.692307692307692
17506,76,1,302.2,302.2,14,0,9.928571428571429
17507,262,2,605.58,302.79,79,47,4.079545454545454
17508,281,1,387.31,387.31,22,0,13.136363636363637
17509,58,8,6083.64,760.455,75,5,9.648351648351648
17510,25,1,308.48,308.48,20,0,10.7
17511,3,31,91062.38,2937.496129032258,453,370,67.02907580477674
17512,29,10,2924.9900000000002,292.499,61,272,26.21904761904762
17513,72,1,513.2,513.2,6,0,42.333333333333336
17514,128,1,208.65,208.65,40,0,3.375
17515,31,4,639.02,159.755,49,286,2.793103448275862
17516,15,5,764.88,152.976,113,270,3.066666666666667
17517,309,1,153.94,153.94,11,0,9.272727272727273
17519,17,6,1844.02,307.33666666666664,60,351,15.073170731707316
17520,54,1,546.81,546.81,30,0,12.166666666666666
17521,30,3,723.21,241.07000000000002,38,169,11.533333333333333
17522,2,5,1070.71,214.142,59,216,14.164383561643836
17523,11,4,652.74,163.185,25,7,26.424242424242426
17524,361,1,145.0,145.0,6,0,15.0
17525,360,1,422.7,422.7,9,0,9.11111111111111
17526,5,4,1195.8999999999999,298.97499999999997,17,360,16.31578947368421
17527,54,4,939.37,234.8425,45,164,10.382978723404255
17528,1,8,3628.5,453.5625,183,70,8.450592885375494
17530,1,10,2367.12,236.712,306,363,3.882051282051282
17531,190,1,296.7,296.7,14,0,9.714285714285714
17534,54,1,223.36,223.36,9,0,11.444444444444445
17535,280,1,164.4,164.4,13,0,10.461538461538462
17536,177,1,76.5,76.5,3,0,2.0
17537,30,2,887.6700000000001,443.83500000000004,74,273,9.445945945945946
17538,26,1,98.42,98.42,9,0,14.88888888888889
17540,25,2,578.9,289.45,20,291,7.76
17542,270,1,170.75,170.75,24,0,5.36
17545,43,3,642.32,214.10666666666668,122,0,2.3900709219858154
17548,234,1,103.3,103.3,5,0,11.6
17549,24,2,148.86,74.43,5,27,35.0
17550,197,3,267.16,89.05333333333334,42,45,2.0476190476190474
17551,359,1,290.34,290.34,39,0,3.641025641025641
17552,60,4,930.41,232.6025,43,311,14.673469387755102
17553,130,1,1487.6,1487.6,2,0,524.0
17554,1,5,1952.45,390.49,58,146,20.03409090909091
17555,20,2,480.31,240.155,101,314,3.3142857142857145
17556,206,1,157.9,157.9,6,0,16.833333333333332
17557,14,3,541.46,180.48666666666668,27,66,9.0
17560,95,4,854.95,213.7375,22,215,24.423076923076923
17561,19,1,165.12,165.12,44,0,3.2
17562,14,7,1122.38,160.34,48,159,12.968253968253968
17564,24,3,454.01,151.33666666666667,38,55,2.979591836734694
17566,8,2,869.77,434.885,113,17,3.5
17567,7,8,4331.48,541.435,110,365,15.951515151515151
17569,332,1,344.14,344.14,29,0,5.482758620689655
17571,50,4,1425.67,356.4175,247,248,3.2324723247232474
17572,71,4,226.75000000000003,56.68750000000001,7,302,7.916666666666667
17573,29,3,380.6,126.86666666666667,24,64,12.32
17574,243,1,185.65,185.65,8,0,9.625
17576,8,19,3564.83,187.62263157894736,245,357,4.893034825870647
17578,218,1,143.45999999999998,143.45999999999998,5,0,27.6
17579,5,3,448.90000000000003,149.63333333333335,46,174,5.16
17580,253,3,215.72,71.90666666666667,43,105,1.9555555555555555
17581,1,25,11025.24,441.0096,229,371,13.47380410022779
17582,236,1,175.27,175.27,28,0,4.241379310344827
17584,7,2,1242.3,621.15,30,120,13.085714285714285
17585,109,4,1116.68,279.17,176,228,7.9326923076923075
17588,100,3,1240.2,413.40000000000003,19,132,29.391304347826086
17589,60,4,2404.17,601.0425,172,180,6.446640316205533
17590,2,3,1468.02,489.34,162,37,4.1938775510204085
17591,73,7,2203.67,314.81,81,293,6.369426751592357
17593,4,5,3923.86,784.772,190,349,14.570754716981131
17594,85,2,993.1800000000001,496.59000000000003,42,169,11.0
17595,12,2,386.69,193.345,68,24,2.7804878048780486
17596,23,7,2806.69,400.9557142857143,168,345,16.513207547169813
17597,214,1,2044.3700000000001,2044.3700000000001,55,0,21.381818181818183
17600,18,1,161.67000000000002,161.67000000000002,13,0,11.076923076923077
17601,239,1,116.00999999999999,116.00999999999999,9,0,11.444444444444445
17602,2,6,5054.42,842.4033333333333,335,321,7.47005444646098
17603,78,1,394.72,394.72,11,0,6.7272727272727275
17604,217,2,309.36,154.68,57,94,2.6825396825396823
17608,33,2,191.99,95.995,54,0,4.089285714285714
17609,41,5,1105.78,221.156,199,286,3.0858369098712446
17611,7,15,3961.12,264.07466666666664,440,353,4.497354497354498
17612,53,6,2048.45,341.4083333333333,116,244,13.392592592592592
17613,23,14,4544.55,324.6107142857143,211,282,8.137254901960784
17614,57,1,386.32,386.32,97,0,2.3979591836734695
17615,130,3,329.6,109.86666666666667,13,91,10.0
17616,174,3,571.1999999999999,190.39999999999998,1,194,74.66666666666667
17618,6,3,930.28,310.0933333333333,56,356,4.7611940298507465
17619,312,1,214.37,214.37,71,0,1.6756756756756757
17620,60,1,81.44,81.44,4,0,15.0
17621,21,3,1379.9,459.9666666666667,24,333,19.76923076923077
17623,33,1,527.05,527.05,33,0,8.030303030303031
17624,15,2,843.48,421.74,49,203,11.08
17625,18,4,2020.4,505.1,223,239,3.8562091503267975
17628,81,1,75.75,75.75,5,0,15.8
17629,6,8,1814.1200000000001,226.76500000000001,106,354,13.24390243902439
17630,170,2,503.6,251.8,24,62,6.076923076923077
17631,2,3,528.33,176.11,39,230,8.564102564102564
17633,31,4,1324.84,331.21,59,88,9.2
