CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,Product_Diversity,Tenure,Avg_Basket_Size,Cluster,Segment
17387,20,2,746.81,373.405,71,13,6.868421052631579,3,Potential Loyalists
17388,78,4,1259.56,314.89,13,209,71.2,3,Potential Loyalists
17389,1,34,31833.68,936.2847058823528,45,330,35.737089201877936,0,Loyal Customers
17391,164,2,508.8,254.4,2,0,160.0,1,Dormant Customers
17392,307,2,417.27,208.635,53,51,4.946428571428571,1,Dormant Customers
17394,219,1,203.87,203.87,4,0,60.25,1,Dormant Customers
17396,39,8,7330.8,916.35,24,332,74.25925925925925,0,Loyal Customers
17397,22,2,681.41,340.705,88,0,2.808988764044944,3,Potential Loyalists
17398,115,3,653.38,217.7933333333333,30,140,8.157894736842104,3,Potential Loyalists
17400,126,5,2097.84,419.568,175,226,5.281553398058253,0,Loyal Customers
17402,5,13,2633.85,202.60384615384612,33,364,11.88135593220339,0,Loyal Customers
17403,36,1,263.92,263.92,32,0,3.46875,3,Potential Loyalists
17404,4,15,31906.82,2127.121333333333,111,356,165.3939393939394,0,Loyal Customers
17405,1,3,1031.41,343.80333333333334,77,149,8.853658536585366,3,Potential Loyalists
17406,333,3,2184.42,728.14,99,33,7.027027027027027,1,Dormant Customers
17408,163,1,32.65,32.65,2,0,1.5,1,Dormant Customers
17409,185,2,771.85,385.925,13,63,8.076923076923077,1,Dormant Customers
17410,16,5,1214.72,242.944,57,199,9.625,0,Loyal Customers
17411,12,3,778.94,259.6466666666667,39,249,7.463414634146342,0,Loyal Customers
17412,3,7,1258.06,179.72285714285712,48,369,11.181818181818182,0,Loyal Customers
17414,44,2,778.0,389.0,5,141,350.0,3,Potential Loyalists
17415,80,1,507.84,507.84,14,0,8.142857142857142,3,Potential Loyalists
17416,30,7,6893.42,984.7742857142856,186,251,15.992565055762082,0,Loyal Customers
17418,42,2,463.46,231.73,29,281,9.633333333333333,0,Loyal Customers
17419,11,12,4226.57,352.21416666666664,155,355,9.106796116504857,0,Loyal Customers
17420,50,3,598.83,199.61,28,323,8.833333333333334,0,Loyal Customers
17422,16,6,1979.37,329.895,93,279,19.256410256410252,0,Loyal Customers
17423,46,2,698.41,349.205,26,171,17.653846153846153,3,Potential Loyalists
17425,19,2,759.1700000000001,379.585,42,41,9.465116279069768,3,Potential Loyalists
17426,8,6,5037.26,839.5433333333334,179,274,11.416974169741698,0,Loyal Customers
17427,72,1,100.8,100.8,2,0,17.0,3,Potential Loyalists
17428,1,28,17256.85,616.3160714285714,252,368,28.884146341463413,0,Loyal Customers
17429,128,3,524.9200000000001,174.97333333333336,36,90,16.0,3,Potential Loyalists
17430,33,2,265.76,132.88,14,332,13.571428571428571,0,Loyal Customers
17431,313,1,403.3,403.3,41,0,6.790697674418604,1,Dormant Customers
17432,18,2,365.76,182.88,44,19,4.3125,3,Potential Loyalists
17433,88,1,303.16,303.16,53,0,3.425925925925926,3,Potential Loyalists
17434,2,7,2373.82,339.1171428571429,100,82,12.634328358208956,3,Potential Loyalists
17436,2,2,216.3,108.15,7,225,10.0,3,Potential Loyalists
17438,254,1,388.4500000000001,388.4500000000001,17,0,6.0588235294117645,1,Dormant Customers
17440,157,3,186.42,62.14000000000001,3,90,49.2,3,Potential Loyalists
17442,37,6,2248.56,374.76,96,253,11.08148148148148,0,Loyal Customers
17443,220,1,534.24,534.24,1,0,504.0,1,Dormant Customers
17444,148,3,2940.04,980.0133333333332,132,25,15.696296296296296,3,Potential Loyalists
17446,177,2,120.9,60.45,6,133,22.0,1,Dormant Customers
17447,40,2,541.53,270.765,33,31,12.305555555555555,3,Potential Loyalists
17449,2,7,2519.21,359.88714285714286,178,357,4.061594202898551,0,Loyal Customers
17450,8,46,194390.79,4225.886739130435,124,359,208.2529761904762,4,VIP Customers
17451,1,7,1721.4,245.9142857142857,83,104,12.03,3,Potential Loyalists
17453,18,2,486.72,243.36,19,46,11.526315789473683,3,Potential Loyalists
17454,192,4,517.53,129.3825,57,167,3.9836065573770494,1,Dormant Customers
17455,204,1,131.7,131.7,8,0,8.25,1,Dormant Customers
17456,365,1,249.86,249.86,17,0,13.058823529411764,1,Dormant Customers
17457,127,5,1737.7,347.54,14,212,43.47368421052632,3,Potential Loyalists
17458,15,1,316.5,316.5,52,0,3.1481481481481484,3,Potential Loyalists
17459,43,2,657.3,328.65,88,16,4.837837837837838,3,Potential Loyalists
17460,94,6,622.4300000000001,103.73833333333334,18,278,8.137931034482758,0,Loyal Customers
17461,23,3,735.82,245.2733333333333,104,6,7.264150943396227,3,Potential Loyalists
17462,60,2,675.69,337.845,25,223,8.407407407407407,3,Potential Loyalists
17463,16,5,1875.86,375.172,162,296,5.221153846153846,0,Loyal Customers
17464,158,1,289.96000000000004,289.96000000000004,9,0,24.444444444444443,1,Dormant Customers
17466,10,2,763.28,381.64,41,68,7.463414634146342,3,Potential Loyalists
17468,10,2,137.0,68.5,5,4,23.2,3,Potential Loyalists
17469,16,5,1870.97,374.194,61,188,8.943181818181818,0,Loyal Customers
17470,45,5,1125.07,225.014,67,323,21.47435897435897,0,Loyal Customers
17472,191,3,697.54,232.5133333333333,142,108,2.6149425287356323,1,Dormant Customers
17475,79,1,194.37,194.37,14,0,12.714285714285714,3,Potential Loyalists
17480,78,1,511.82,511.82,29,0,11.655172413793103,3,Potential Loyalists
17481,4,4,1255.59,313.8975,69,90,12.939024390243905,3,Potential Loyalists
17483,65,3,414.04,138.01333333333335,18,117,9.095238095238097,3,Potential Loyalists
17486,261,1,396.87,396.87,24,0,7.958333333333333,1,Dormant Customers
17489,59,2,376.64,188.32,28,153,14.758620689655173,3,Potential Loyalists
17490,1,7,2092.32,298.9028571428572,63,175,14.921052631578949,0,Loyal Customers
17491,1,10,3558.87,355.887,72,366,18.46788990825688,0,Loyal Customers
17492,248,1,374.57,374.57,12,0,12.916666666666666,1,Dormant Customers
17495,8,2,497.56,248.78,21,31,8.481481481481481,3,Potential Loyalists
17496,359,1,271.05,271.05,10,0,7.9,1,Dormant Customers
17498,76,1,272.22,272.22,17,0,23.176470588235293,3,Potential Loyalists
17499,290,1,622.88,622.88,40,0,17.775,1,Dormant Customers
17500,17,3,1138.0,379.3333333333333,3,12,3.4,3,Potential Loyalists
17501,221,2,288.6,144.3,18,0,8.88888888888889,1,Dormant Customers
17502,9,4,689.1,172.275,25,19,13.428571428571429,3,Potential Loyalists
17503,3,2,558.96,279.48,36,35,12.789473684210526,3,Potential Loyalists
17504,206,9,2997.03,333.00333333333333,112,116,13.10236220472441,1,Dormant Customers
17505,162,2,1145.84,572.9200000000001,48,44,10.692307692307692,1,Dormant Customers
17506,76,1,302.2,302.2,14,0,9.928571428571429,3,Potential Loyalists
17507,262,2,605.58,302.79,79,47,4.079545454545454,1,Dormant Customers
17508,281,1,387.31,387.31,22,0,13.136363636363637,1,Dormant Customers
17509,58,8,6083.64,760.455,75,5,9.648351648351648,3,Potential Loyalists
17510,25,1,308.48,308.48,20,0,10.7,3,Potential Loyalists
17511,3,31,91062.38,2937.496129032258,453,370,67.02907580477674,4,VIP Customers
17512,29,10,2924.99,292.499,61,272,26.21904761904762,0,Loyal Customers
17513,72,1,513.2,513.2,6,0,42.333333333333336,3,Potential Loyalists
17514,128,1,208.65,208.65,40,0,3.375,3,Potential Loyalists
17515,31,4,639.02,159.755,49,286,2.793103448275862,0,Loyal Customers
17516,15,5,764.88,152.976,113,270,3.066666666666667,0,Loyal Customers
17517,309,1,153.94,153.94,11,0,9.272727272727272,1,Dormant Customers
17519,17,6,1844.02,307.33666666666664,60,351,15.073170731707316,0,Loyal Customers
17520,54,1,546.81,546.81,30,0,12.166666666666666,3,Potential Loyalists
17521,30,3,723.21,241.07,38,169,11.533333333333331,3,Potential Loyalists
17522,2,5,1070.71,214.142,59,216,14.164383561643836,0,Loyal Customers
17523,11,4,652.74,163.185,25,7,26.424242424242426,3,Potential Loyalists
17524,361,1,145.0,145.0,6,0,15.0,1,Dormant Customers
17525,360,1,422.7,422.7,9,0,9.11111111111111,1,Dormant Customers
17526,5,4,1195.9,298.975,17,360,16.31578947368421,0,Loyal Customers
17527,54,4,939.37,234.8425,45,164,10.382978723404255,3,Potential Loyalists
17528,1,8,3628.5,453.5625,183,70,8.450592885375494,0,Loyal Customers
17530,1,10,2367.12,236.712,306,363,3.882051282051282,0,Loyal Customers
17531,190,1,296.7,296.7,14,0,9.714285714285714,1,Dormant Customers
17534,54,1,223.36,223.36,9,0,11.444444444444445,3,Potential Loyalists
17535,280,1,164.4,164.4,13,0,10.461538461538462,1,Dormant Customers
17536,177,1,76.5,76.5,3,0,2.0,1,Dormant Customers
17537,30,2,887.6700000000001,443.835,74,273,9.445945945945946,0,Loyal Customers
17538,26,1,98.42,98.42,9,0,14.88888888888889,3,Potential Loyalists
17540,25,2,578.9,289.45,20,291,7.76,0,Loyal Customers
17542,270,1,170.75,170.75,24,0,5.36,1,Dormant Customers
17545,43,3,642.32,214.10666666666668,122,0,2.3900709219858154,3,Potential Loyalists
17548,234,1,103.3,103.3,5,0,11.6,1,Dormant Customers
17549,24,2,148.86,74.43,5,27,35.0,3,Potential Loyalists
17550,197,3,267.16,89.05333333333334,42,45,2.0476190476190474,1,Dormant Customers
17551,359,1,290.34,290.34,39,0,3.641025641025641,1,Dormant Customers
17552,60,4,930.41,232.6025,43,311,14.673469387755102,0,Loyal Customers
17553,130,1,1487.6,1487.6,2,0,524.0,3,Potential Loyalists
17554,1,5,1952.45,390.49,58,146,20.03409090909091,3,Potential Loyalists
17555,20,2,480.31,240.155,101,314,3.3142857142857145,0,Loyal Customers
17556,206,1,157.9,157.9,6,0,16.833333333333332,1,Dormant Customers
17557,14,3,541.46,180.48666666666668,27,66,9.0,3,Potential Loyalists
17560,95,4,854.95,213.7375,22,215,24.423076923076923,3,Potential Loyalists
17561,19,1,165.12,165.12,44,0,3.2,3,Potential Loyalists
17562,14,7,1122.38,160.34,48,159,12.968253968253968,3,Potential Loyalists
17564,24,3,454.01,151.33666666666667,38,55,2.979591836734694,3,Potential Loyalists
17566,8,2,869.77,434.885,113,17,3.5,3,Potential Loyalists
17567,7,8,4331.48,541.435,110,365,15.951515151515151,0,Loyal Customers
17569,332,1,344.14,344.14,29,0,5.482758620689655,1,Dormant Customers
17571,50,4,1425.67,356.4175,247,248,3.2324723247232474,0,Loyal Customers
17572,71,4,226.75000000000003,56.68750000000001,7,302,7.916666666666667,0,Loyal Customers
17573,29,3,380.6,126.86666666666667,24,64,12.32,3,Potential Loyalists
17574,243,1,185.65,185.65,8,0,9.625,1,Dormant Customers
17576,8,19,3564.83,187.62263157894736,245,357,4.893034825870647,0,Loyal Customers
17578,218,1,143.45999999999998,143.45999999999998,5,0,27.6,1,Dormant Customers
17579,5,3,448.9,149.63333333333335,46,174,5.16,3,Potential Loyalists
17580,253,3,215.72,71.90666666666667,43,105,1.9555555555555555,1,Dormant Customers
17581,1,25,11025.24,441.0096,229,371,13.47380410022779,0,Loyal Customers
17582,236,1,175.27,175.27,28,0,4.241379310344827,1,Dormant Customers
17584,7,2,1242.3,621.15,30,120,13.085714285714284,3,Potential Loyalists
17585,109,4,1116.68,279.17,176,228,7.9326923076923075,0,Loyal Customers
17588,100,3,1240.2,413.4,19,132,29.39130434782609,3,Potential Loyalists
17589,60,4,2404.17,601.0425,172,180,6.446640316205533,0,Loyal Customers
17590,2,3,1468.02,489.34,162,37,4.1938775510204085,3,Potential Loyalists
17591,73,7,2203.67,314.81,81,293,6.369426751592357,0,Loyal Customers
17593,4,5,3923.86,784.772,190,349,14.570754716981131,0,Loyal Customers
17594,85,2,993.18,496.59,42,169,11.0,3,Potential Loyalists
17595,12,2,386.69,193.345,68,24,2.7804878048780486,3,Potential Loyalists
17596,23,7,2806.69,400.9557142857143,168,345,16.513207547169813,0,Loyal Customers
17597,214,1,2044.37,2044.37,55,0,21.381818181818183,1,Dormant Customers
17600,18,1,161.67000000000002,161.67000000000002,13,0,11.076923076923077,3,Potential Loyalists
17601,239,1,116.01,116.01,9,0,11.444444444444445,1,Dormant Customers
17602,2,6,5054.42,842.4033333333333,335,321,7.47005444646098,0,Loyal Customers
17603,78,1,394.72,394.72,11,0,6.727272727272728,3,Potential Loyalists
17604,217,2,309.36,154.68,57,94,2.6825396825396823,1,Dormant Customers
17608,33,2,191.99,95.995,54,0,4.089285714285714,3,Potential Loyalists
17609,41,5,1105.78,221.156,199,286,3.0858369098712446,0,Loyal Customers
17611,7,15,3961.12,264.07466666666664,440,353,4.497354497354498,0,Loyal Customers
17612,53,6,2048.45,341.4083333333333,116,244,13.392592592592592,0,Loyal Customers
17613,23,14,4544.55,324.6107142857143,211,282,8.137254901960784,0,Loyal Customers
17614,57,1,386.32,386.32,97,0,2.397959183673469,3,Potential Loyalists
17615,130,3,329.6,109.86666666666667,13,91,10.0,3,Potential Loyalists
17616,174,3,571.1999999999999,190.4,1,194,74.66666666666667,1,Dormant Customers
17618,6,3,930.28,310.0933333333333,56,356,4.7611940298507465,0,Loyal Customers
17619,312,1,214.37,214.37,71,0,1.6756756756756757,1,Dormant Customers
17620,60,1,81.44,81.44,4,0,15.0,3,Potential Loyalists
17621,21,3,1379.9,459.9666666666667,24,333,19.76923076923077,0,Loyal Customers
17623,33,1,527.05,527.05,33,0,8.030303030303031,3,Potential Loyalists
17624,15,2,843.48,421.74,49,203,11.08,3,Potential Loyalists
17625,18,4,2020.4,505.1,223,239,3.8562091503267975,0,Loyal Customers
17628,81,1,75.75,75.75,5,0,15.8,3,Potential Loyalists
17629,6,8,1814.12,226.765,106,354,13.24390243902439,0,Loyal Customers
17630,170,2,503.6,251.8,24,62,6.076923076923077,1,Dormant Customers
17631,2,3,528.33,176.11,39,230,8.564102564102564,0,Loyal Customers
17633,31,4,1324.84,331.21,59,88,9.2,3,Potential Loyalists
17634,36,9,2358.59,262.0655555555556,209,301,2.831081081081081,0,Loyal Customers
17636,19,1,285.56,285.56,20,0,9.1,3,Potential Loyalists
17637,31,2,547.0600000000001,273.53000000000003,35,83,8.0,3,Potential Loyalists
17639,276,1,108.5,108.5,7,0,7.0,1,Dormant Customers
17640,87,1,621.66,621.66,5,0,50.0,3,Potential Loyalists
17642,120,2,712.29,356.145,34,56,11.85,3,Potential Loyalists
17643,373,1,101.55,101.55,8,0,8.875,1,Dormant Customers
17644,1,11,2895.64,263.24,102,259,11.420382165605096,0,Loyal Customers
17646,219,3,1008.39,336.13,46,145,6.333333333333333,1,Dormant Customers
17647,65,1,133.06,133.06,7,0,4.285714285714286,3,Potential Loyalists
17648,61,4,1797.5,449.375,81,188,5.351648351648351,0,Loyal Customers
17649,138,1,868.49,868.49,52,0,7.673076923076923,3,Potential Loyalists
17650,21,1,166.07999999999998,166.07999999999998,8,0,18.75,3,Potential Loyalists
17651,12,10,3945.0,394.5,149,165,13.413793103448276,0,Loyal Customers
17652,25,12,4867.72,405.6433333333334,118,255,9.687258687258687,0,Loyal Customers
17653,37,4,1207.56,301.89,44,83,32.02272727272727,3,Potential Loyalists
17654,277,1,117.55,117.55,22,0,1.8636363636363635,1,Dormant Customers
17655,11,7,2638.94,376.99142857142857,66,355,12.263736263736265,0,Loyal Customers
17656,73,5,1674.69,334.938,67,55,17.0609756097561,3,Potential Loyalists
17658,26,2,595.42,297.71,17,185,32.421052631578945,3,Potential Loyalists
17659,17,12,2999.46,249.955,127,354,9.651898734177216,0,Loyal Customers
17660,141,1,178.75,178.75,37,0,3.1842105263157894,3,Potential Loyalists
17663,26,7,1802.91,257.55857142857144,63,261,9.267441860465116,0,Loyal Customers
17664,19,2,604.64,302.32,41,193,14.046511627906977,3,Potential Loyalists
17666,4,2,728.16,364.08,14,61,33.111111111111114,3,Potential Loyalists
17667,66,5,2055.51,411.102,85,232,8.905172413793103,0,Loyal Customers
17668,1,2,347.75,173.875,14,36,6.2,3,Potential Loyalists
17669,43,7,3406.7200000000003,486.67428571428576,45,206,28.176470588235293,0,Loyal Customers
17670,228,1,205.7,205.7,11,0,10.0,1,Dormant Customers
17671,16,4,1572.71,393.1775,40,349,14.566037735849056,0,Loyal Customers
17672,50,2,3178.17,1589.085,105,259,15.363636363636363,0,Loyal Customers
17673,2,6,1594.97,265.8283333333333,118,318,6.706422018348624,0,Loyal Customers
17674,74,2,551.04,275.52,19,294,24.88888888888889,0,Loyal Customers
17675,1,31,20374.28,657.2348387096774,239,366,11.858156028368796,0,Loyal Customers
17676,4,6,1371.18,228.53,49,362,11.974025974025974,0,Loyal Customers
17677,2,30,16345.38,544.846,178,367,32.25082508250825,0,Loyal Customers
17678,264,1,298.11,298.11,16,0,12.9375,1,Dormant Customers
17679,53,2,1992.11,996.055,29,32,24.3,3,Potential Loyalists
17680,24,1,184.4,184.4,11,0,8.727272727272727,3,Potential Loyalists
17682,10,6,2474.33,412.3883333333333,48,358,11.584745762711863,0,Loyal Customers
17684,44,1,239.41,239.41,15,0,9.666666666666666,3,Potential Loyalists
17685,17,7,3155.83,450.8328571428571,88,355,15.015748031496065,0,Loyal Customers
17686,7,7,5739.46,819.9228571428572,205,295,8.664335664335665,0,Loyal Customers
17690,30,15,4726.8,315.12,186,342,7.01984126984127,0,Loyal Customers
17691,358,2,290.40000000000003,145.20000000000002,18,10,7.052631578947368,1,Dormant Customers
17692,127,4,740.94,185.235,34,232,14.608695652173912,3,Potential Loyalists
17693,137,1,200.47,200.47,16,0,14.4375,3,Potential Loyalists
17694,142,1,283.12,283.12,15,0,12.266666666666667,3,Potential Loyalists
17695,132,2,765.34,382.67,30,39,22.257142857142856,3,Potential Loyalists
17696,38,8,2285.71,285.71375,78,326,15.269565217391303,0,Loyal Customers
17697,236,1,338.95,338.95,19,0,4.894736842105263,1,Dormant Customers
17698,261,1,154.95,154.95,8,0,11.625,1,Dormant Customers
17700,17,4,2534.64,633.66,116,264,8.915492957746478,0,Loyal Customers
17701,253,1,417.95,417.95,24,0,4.541666666666667,1,Dormant Customers
17702,30,4,1824.37,456.0925,58,175,18.283783783783782,3,Potential Loyalists
17703,35,3,798.74,266.24666666666667,47,103,10.727272727272728,3,Potential Loyalists
17704,169,2,885.19,442.595,27,71,11.064516129032258,1,Dormant Customers
17705,3,9,1823.52,202.61333333333332,63,298,9.349514563106796,0,Loyal Customers
17706,4,17,10504.49,617.9111764705882,270,362,10.206806282722512,0,Loyal Customers
17707,185,2,152.4,76.2,3,151,28.8,1,Dormant Customers
17708,188,2,263.33,131.665,28,137,2.647058823529412,1,Dormant Customers
17709,170,1,137.45,137.45,7,0,2.4285714285714284,1,Dormant Customers
17711,11,2,385.1,192.55,22,279,10.695652173913045,0,Loyal Customers
17712,45,1,522.91,522.91,29,0,7.413793103448276,3,Potential Loyalists
17714,321,1,153.0,153.0,10,0,9.2,1,Dormant Customers
17715,201,1,326.4,326.4,1,0,384.0,1,Dormant Customers
17716,23,11,5655.99,514.180909090909,171,245,12.53877551020408,0,Loyal Customers
17718,232,1,139.35,139.35,6,0,13.833333333333334,1,Dormant Customers
17719,38,15,5396.04,359.736,111,217,9.0,0,Loyal Customers
17720,26,4,1195.94,298.985,39,341,11.52,0,Loyal Customers
17722,96,4,2424.04,606.01,111,270,13.869565217391305,0,Loyal Customers
17723,127,6,3276.4000000000005,546.0666666666667,4,87,79.2,3,Potential Loyalists
17724,71,3,1033.0,344.3333333333333,38,67,7.5,3,Potential Loyalists
17725,16,11,3439.08,312.64363636363635,115,250,11.260416666666666,0,Loyal Customers
17727,15,1,1060.25,1060.25,66,0,9.772727272727272,3,Potential Loyalists
17728,4,3,2876.01,958.67,153,82,8.903030303030302,3,Potential Loyalists
17730,3,13,5298.4800000000005,407.5753846153847,127,323,16.40366972477064,0,Loyal Customers
17731,79,4,1240.11,310.0275,54,104,7.358208955223881,3,Potential Loyalists
17732,373,1,303.97,303.97,18,0,5.166666666666667,1,Dormant Customers
17733,39,2,692.19,346.095,33,222,13.228571428571428,3,Potential Loyalists
17734,54,3,700.63,233.5433333333333,40,180,9.813953488372093,3,Potential Loyalists
17735,2,19,13110.02,690.001052631579,319,365,12.230434782608697,0,Loyal Customers
17736,9,3,377.44,125.81333333333332,24,104,9.52,3,Potential Loyalists
17737,9,2,168.24,84.12,8,49,10.8,3,Potential Loyalists
17738,19,4,1879.05,469.7625,89,262,10.608247422680412,0,Loyal Customers
17739,12,7,2791.35,398.7642857142857,29,348,18.31914893617021,0,Loyal Customers
17742,113,2,355.11,177.555,13,219,5.933333333333334,3,Potential Loyalists
17744,4,6,2322.4,387.06666666666666,110,354,25.08823529411765,0,Loyal Customers
17746,240,1,110.25,110.25,6,0,4.833333333333333,1,Dormant Customers
17747,113,1,71.4,71.4,1,0,12.0,3,Potential Loyalists
17749,178,2,674.52,337.26,33,78,9.142857142857142,1,Dormant Customers
17750,5,9,1710.45,190.05,101,158,20.36413043478261,0,Loyal Customers
17752,359,1,80.64,80.64,1,0,192.0,1,Dormant Customers
17754,1,5,1664.65,332.92999999999995,82,259,20.40449438202247,0,Loyal Customers
17757,1,30,5593.39,186.4463333333333,275,370,4.483783783783784,0,Loyal Customers
17758,19,8,3408.2,426.025,310,230,5.084158415841584,0,Loyal Customers
17759,17,3,819.96,273.32,82,152,7.7444444444444445,3,Potential Loyalists
17760,22,2,287.59,143.795,25,351,9.56,0,Loyal Customers
17761,33,1,712.78,712.78,19,0,20.94736842105263,3,Potential Loyalists
17763,263,1,15.0,15.0,1,0,12.0,1,Dormant Customers
17764,51,2,772.55,386.275,71,160,4.943661971830986,3,Potential Loyalists
17765,159,3,367.63,122.54333333333334,51,98,2.5535714285714284,3,Potential Loyalists
17767,15,1,271.2,271.2,21,0,6.095238095238095,3,Potential Loyalists
17768,8,3,2081.9,693.9666666666667,77,157,11.448979591836734,3,Potential Loyalists
17769,13,10,3957.43,395.743,200,308,6.0855263157894735,0,Loyal Customers
17770,199,5,1143.27,228.654,33,83,9.605263157894736,1,Dormant Customers
17771,57,2,245.81,122.905,51,266,5.314814814814815,0,Loyal Customers
17772,11,2,173.45,86.725,50,0,1.1,3,Potential Loyalists
17774,97,4,1213.73,303.4325,123,208,3.320261437908497,0,Loyal Customers
17775,255,1,56.4,56.4,3,0,24.0,1,Dormant Customers
17777,25,3,647.56,215.85333333333327,141,75,2.636842105263158,3,Potential Loyalists
17779,21,3,650.32,216.7733333333333,73,122,4.888888888888889,3,Potential Loyalists
17781,159,2,188.02,94.01,12,93,2.833333333333333,3,Potential Loyalists
17783,72,2,283.47,141.735,67,175,5.283582089552239,3,Potential Loyalists
17785,53,1,131.94,131.94,13,0,5.153846153846154,3,Potential Loyalists
17786,85,2,266.85,133.425,57,231,2.867647058823529,0,Loyal Customers
17787,153,4,1817.54,454.385,94,218,7.0,0,Loyal Customers
17788,74,2,1117.9,558.95,3,55,42.2,3,Potential Loyalists
17789,281,1,225.9,225.9,14,0,5.285714285714286,1,Dormant Customers
17790,27,14,1964.3,140.30714285714285,121,338,4.417989417989418,0,Loyal Customers
17791,30,1,106.1,106.1,10,0,4.6,3,Potential Loyalists
17793,25,1,300.34,300.34,49,0,4.346153846153846,3,Potential Loyalists
17795,180,2,342.83,171.415,43,85,6.777777777777778,1,Dormant Customers
17796,40,4,690.0,172.5,63,329,2.1728395061728394,0,Loyal Customers
17797,22,3,780.43,260.1433333333333,102,160,4.486486486486487,3,Potential Loyalists
17799,22,10,3039.17,303.91700000000003,280,339,4.339108910891089,0,Loyal Customers
17800,37,9,1187.21,131.91222222222223,51,296,7.106796116504855,0,Loyal Customers
17802,82,3,1285.04,428.3466666666666,102,290,5.371428571428571,0,Loyal Customers
17805,74,1,512.31,512.31,10,0,47.8,3,Potential Loyalists
17806,11,1,546.04,546.04,43,0,16.906976744186046,3,Potential Loyalists
17809,16,12,5411.91,450.9925,46,357,33.721311475409834,0,Loyal Customers
17811,4,39,7761.82,199.02102564102563,359,329,5.007246376811594,0,Loyal Customers
17812,13,4,699.81,174.9525,113,355,2.473684210526316,0,Loyal Customers
17813,14,5,1698.07,339.614,297,57,2.160919540229885,0,Loyal Customers
17816,37,4,36.56,9.14,16,328,1.7647058823529411,0,Loyal Customers
17817,4,3,387.68,129.22666666666666,32,272,2.0303030303030303,0,Loyal Customers
17819,72,7,3704.87,529.2671428571429,36,299,21.479166666666668,0,Loyal Customers
17824,51,1,298.4,298.4,13,0,31.384615384615383,3,Potential Loyalists
17827,5,5,1987.33,397.466,190,359,5.767441860465116,0,Loyal Customers
17828,23,4,1820.09,455.0225,54,162,9.955223880597014,3,Potential Loyalists
17829,299,1,889.24,889.24,30,0,16.533333333333335,1,Dormant Customers
17830,2,3,398.7,132.9,18,287,4.0,0,Loyal Customers
17831,33,1,35.400000000000006,35.400000000000006,2,0,6.0,3,Potential Loyalists
17832,50,1,155.37,155.37,61,0,3.4098360655737703,3,Potential Loyalists
17835,3,3,342.24,114.08,45,20,5.830508474576271,3,Potential Loyalists
17836,47,1,110.21,110.21,23,0,3.6666666666666665,3,Potential Loyalists
17837,42,8,1541.23,192.65375,110,120,3.1481481481481484,3,Potential Loyalists
17838,27,5,2720.8,544.1600000000001,96,345,15.649572649572647,0,Loyal Customers
17839,42,1,318.15,318.15,50,0,4.9423076923076925,3,Potential Loyalists
17841,2,124,40519.84,326.77290322580643,1323,371,2.974726420010422,4,VIP Customers
17843,303,1,205.48,205.48,36,0,3.054054054054054,1,Dormant Customers
17844,107,1,51.56,51.56,5,0,10.4,3,Potential Loyalists
17846,85,1,2033.1,2033.1,1,0,1.0,3,Potential Loyalists
17848,81,9,901.2,100.13333333333334,41,276,7.803921568627451,0,Loyal Customers
17849,218,4,605.8000000000001,151.45000000000002,14,115,4.384615384615385,1,Dormant Customers
17850,372,34,5391.21,158.565,21,1,5.835016835016835,1,Dormant Customers
17852,12,2,114.34,57.17,21,0,2.208333333333333,3,Potential Loyalists
17854,185,2,311.26,155.63,15,41,5.6,1,Dormant Customers
17855,373,1,208.97,208.97,17,0,11.588235294117649,1,Dormant Customers
17856,2,4,1418.03,354.5075,12,279,56.13333333333333,0,Loyal Customers
17857,4,23,26879.04,1168.6539130434785,19,361,356.5925925925926,0,Loyal Customers
17858,6,12,5140.66,428.3883333333333,101,363,13.6751269035533,0,Loyal Customers
17859,305,1,141.92,141.92,23,0,4.434782608695652,1,Dormant Customers
17860,369,1,226.45,226.45,49,0,1.7884615384615383,1,Dormant Customers
17861,3,8,2097.88,262.235,172,316,9.06392694063927,0,Loyal Customers
17862,324,1,330.9,330.9,11,0,9.090909090909092,1,Dormant Customers
17863,59,6,3160.0,526.6666666666666,110,310,17.824324324324323,0,Loyal Customers
17864,13,3,554.85,184.95,70,262,7.844444444444444,0,Loyal Customers
17865,31,20,10526.32,526.316,191,333,15.55945945945946,0,Loyal Customers
17866,143,1,329.65000000000003,329.65000000000003,9,0,19.33333333333333,3,Potential Loyalists
17867,30,6,1157.87,192.97833333333332,62,258,7.470588235294118,0,Loyal Customers
17869,107,5,428.18,85.636,37,260,2.775,0,Loyal Customers
17870,2,12,1865.89,155.4908333333333,214,364,5.003703703703704,0,Loyal Customers
17871,205,1,155.9,155.9,10,0,18.2,1,Dormant Customers
17873,80,5,1848.96,369.792,24,293,24.069767441860463,0,Loyal Customers
17874,185,6,683.46,113.91,37,70,4.804347826086956,1,Dormant Customers
17877,170,1,237.61,237.61,12,0,8.166666666666666,1,Dormant Customers
17878,44,1,379.45,379.45,26,0,15.423076923076923,3,Potential Loyalists
17879,174,1,178.52,178.52,6,0,7.5,1,Dormant Customers
17880,365,1,458.92,458.92,26,0,12.076923076923077,1,Dormant Customers
17881,304,1,133.35,133.35,8,0,4.0,1,Dormant Customers
17883,3,4,664.34,166.085,133,242,2.6338028169014085,0,Loyal Customers
17884,4,4,695.07,173.7675,107,367,7.230088495575221,0,Loyal Customers
